0.685842 0.615040 0.410627 0.685842 
0.041963 0.957060 0.423048 0.957060 
0.556413 0.056551 0.590289 0.590289 
0.879543 0.450911 0.835566 0.879543 
0.779931 0.447584 0.396588 0.779931 
0.101505 0.253059 0.439009 0.439009 
0.845546 0.726859 0.794519 0.845546 
0.377697 0.760277 0.824305 0.824305 
0.760033 0.280374 0.407239 0.760033 
0.207984 0.879025 0.053163 0.879025 
0.672658 0.066439 0.141179 0.672658 
0.547410 0.150578 0.282968 0.547410 
0.500351 0.740623 0.810999 0.810999 
0.431013 0.876095 0.391797 0.876095 
0.552599 0.780694 0.764397 0.780694 
0.598926 0.241279 0.603412 0.603412 
0.156438 0.611744 0.507462 0.611744 
0.121342 0.441816 0.112308 0.441816 
0.281533 0.731132 0.329356 0.731132 
0.023621 0.808008 0.708731 0.808008 
0.165075 0.833461 0.927580 0.927580 
0.911161 0.929991 0.403485 0.929991 
0.936888 0.935575 0.032655 0.936888 
0.594317 0.782617 0.053224 0.782617 
0.244301 0.501663 0.033479 0.501663 
0.713675 0.850551 0.985290 0.985290 
0.877285 0.568133 0.602100 0.877285 
0.364849 0.253212 0.622578 0.622578 
0.393323 0.868618 0.318644 0.868618 
0.723563 0.869839 0.108860 0.869839 
0.742576 0.959105 0.296640 0.959105 
0.670522 0.464278 0.933561 0.933561 
0.892697 0.342723 0.807703 0.892697 
0.416608 0.810297 0.556780 0.810297 
0.453963 0.595050 0.906613 0.906613 
0.127720 0.816370 0.034272 0.816370 
0.304178 0.488723 0.056459 0.488723 
0.549913 0.650716 0.642689 0.650716 
0.213782 0.118809 0.753563 0.753563 
0.634205 0.866390 0.504135 0.866390 
0.470809 0.027528 0.152226 0.470809 
0.161748 0.526109 0.211585 0.526109 
0.505753 0.329447 0.690207 0.690207 
0.368877 0.327464 0.453658 0.453658 
0.516800 0.836360 0.713340 0.836360 
0.571795 0.727744 0.639699 0.727744 
0.094699 0.182318 0.100650 0.182318 
0.791986 0.068972 0.524735 0.791986 
0.847743 0.948668 0.889431 0.948668 
0.380810 0.703085 0.834498 0.834498 
0.026765 0.788965 0.900143 0.900143 
0.644948 0.116611 0.890439 0.890439 
0.150334 0.554094 0.361431 0.554094 
0.470901 0.055940 0.234687 0.470901 
0.629414 0.417188 0.535234 0.629414 
0.950499 0.652211 0.255104 0.950499 
0.392651 0.998657 0.341533 0.998657 
0.005402 0.546312 0.810266 0.810266 
0.511216 0.491104 0.983703 0.983703 
0.012543 0.013886 0.854366 0.854366 
0.823939 0.784509 0.573107 0.823939 
0.428877 0.090426 0.062380 0.428877 
0.562090 0.590991 0.754540 0.754540 
0.416364 0.696097 0.455031 0.696097 
0.974700 0.570086 0.330821 0.974700 
0.467147 0.760826 0.023591 0.760826 
0.953185 0.453475 0.888089 0.953185 
0.028352 0.349406 0.355235 0.355235 
0.656697 0.170141 0.420606 0.656697 
0.127293 0.786279 0.257607 0.786279 
0.136845 0.971343 0.955870 0.971343 
0.996307 0.780725 0.384289 0.996307 
0.962981 0.555589 0.179571 0.962981 
0.697714 0.551744 0.859401 0.859401 
0.846797 0.193640 0.060610 0.846797 
0.749046 0.953185 0.902799 0.953185 
0.267769 0.853633 0.476150 0.853633 
0.747887 0.598559 0.455092 0.747887 
0.097842 0.325755 0.836451 0.836451 
0.996887 0.986175 0.802606 0.996887 
0.226630 0.347697 0.710013 0.710013 
0.128697 0.624165 0.202277 0.624165 
0.186224 0.729240 0.448561 0.729240 
0.731193 0.155309 0.506821 0.731193 
0.776330 0.477493 0.812067 0.812067 
0.972228 0.482315 0.789636 0.972228 
0.689261 0.921873 0.593554 0.921873 
0.224738 0.892544 0.969787 0.969787 
0.134861 0.839015 0.244423 0.839015 
0.691794 0.183081 0.437086 0.691794 
0.465590 0.577776 0.499191 0.577776 
0.031434 0.785943 0.677084 0.785943 
0.801508 0.184362 0.000549 0.801508 
0.981964 0.892727 0.895962 0.981964 
0.655171 0.527238 0.924497 0.924497 
0.986572 0.579882 0.645589 0.986572 
0.556780 0.422071 0.605090 0.605090 
0.818598 0.933683 0.448592 0.933683 
0.679067 0.756859 0.159703 0.756859 
0.206488 0.175024 0.423353 0.423353 
0.462416 0.616810 0.113926 0.616810 
0.458754 0.784753 0.908841 0.908841 
0.239723 0.409436 0.026460 0.409436 
0.088961 0.628285 0.089724 0.628285 
0.861507 0.989502 0.114231 0.989502 
0.440779 0.080935 0.621540 0.621540 
0.320780 0.784051 0.877468 0.877468 
0.312937 0.152745 0.255348 0.312937 
0.378216 0.917386 0.724448 0.917386 
0.584246 0.613544 0.463027 0.613544 
0.187078 0.336039 0.596789 0.596789 
0.838618 0.117832 0.062044 0.838618 
0.918180 0.933866 0.594195 0.933866 
0.989990 0.329997 0.840724 0.989990 
0.384838 0.676962 0.599658 0.676962 
0.907437 0.049135 0.182897 0.907437 
0.668081 0.728660 0.904386 0.904386 
0.040040 0.334117 0.693319 0.693319 
0.741417 0.574633 0.832698 0.832698 
0.042085 0.628590 0.822291 0.822291 
0.095950 0.147710 0.367168 0.367168 
0.397809 0.885922 0.490829 0.885922 
0.365429 0.953154 0.773614 0.953154 
0.046571 0.694296 0.715751 0.715751 
0.951109 0.193243 0.225959 0.951109 
0.007813 0.401624 0.234474 0.401624 
0.646809 0.892788 0.431440 0.892788 
0.006073 0.240638 0.130161 0.240638 
0.263985 0.023682 0.255440 0.263985 
0.095920 0.453780 0.456710 0.456710 
0.256661 0.630177 0.346507 0.630177 
0.287057 0.418287 0.863674 0.863674 
0.346416 0.953734 0.761498 0.953734 
0.169225 0.771142 0.221259 0.771142 
0.147404 0.558092 0.590350 0.590350 
0.537248 0.534074 0.245521 0.537248 
0.791406 0.454299 0.581286 0.791406 
0.015992 0.238655 0.123081 0.238655 
0.552690 0.225623 0.765709 0.765709 
0.685537 0.051180 0.136357 0.685537 
0.473190 0.152623 0.083224 0.473190 
0.705893 0.897671 0.288430 0.897671 
0.987396 0.338115 0.006623 0.987396 
0.942198 0.588977 0.928098 0.942198 
0.547319 0.832179 0.166967 0.832179 
0.589648 0.945647 0.374767 0.945647 
0.247627 0.757134 0.978423 0.978423 
0.798608 0.923093 0.543687 0.923093 
0.450575 0.432600 0.263405 0.450575 
0.299417 0.736351 0.570788 0.736351 
0.410871 0.500443 0.877590 0.877590 
0.027528 0.985382 0.437605 0.985382 
0.900937 0.049837 0.334727 0.900937 
0.748497 0.779809 0.596454 0.779809 
0.835688 0.742210 0.431928 0.835688 
0.682913 0.864040 0.595355 0.864040 
0.897671 0.936155 0.874355 0.936155 
0.131474 0.742241 0.703024 0.742241 
0.161992 0.812677 0.900479 0.900479 
0.099948 0.803400 0.533860 0.803400 
0.721335 0.499924 0.906888 0.906888 
0.924223 0.446211 0.672964 0.924223 
0.310923 0.198431 0.073458 0.310923 
0.895138 0.204108 0.301157 0.895138 
0.933653 0.305887 0.988281 0.988281 
0.883724 0.870449 0.819971 0.883724 
0.484909 0.542344 0.272500 0.542344 
0.966124 0.623096 0.476608 0.966124 
0.377667 0.074984 0.205664 0.377667 
0.048372 0.149937 0.989044 0.989044 
0.167516 0.643422 0.350352 0.643422 
0.491867 0.773461 0.170843 0.773461 
0.177648 0.684408 0.177465 0.684408 
0.737785 0.575976 0.556383 0.737785 
0.123722 0.457045 0.691031 0.691031 
0.932585 0.524583 0.025636 0.932585 
0.739097 0.167608 0.053316 0.739097 
0.552721 0.596088 0.429426 0.596088 
0.399640 0.094729 0.209815 0.399640 
0.029756 0.902097 0.214148 0.902097 
0.748802 0.714286 0.514176 0.748802 
0.375286 0.813990 0.046968 0.813990 
0.322642 0.824366 0.353282 0.824366 
0.806085 0.087863 0.440718 0.806085 
0.174749 0.670370 0.772179 0.772179 
0.368816 0.989715 0.378948 0.989715 
0.501358 0.069948 0.099155 0.501358 
0.565477 0.420118 0.940947 0.940947 
0.266243 0.538072 0.570696 0.570696 
0.977935 0.039491 0.926603 0.977935 
0.825739 0.411847 0.956511 0.956511 
0.893185 0.393109 0.481613 0.893185 
0.553789 0.975829 0.184423 0.975829 
0.928373 0.035890 0.722343 0.928373 
0.466872 0.586657 0.965606 0.965606 
0.655629 0.657582 0.360851 0.657582 
0.849147 0.798364 0.419294 0.849147 
0.227241 0.207648 0.329936 0.329936 
0.877194 0.487136 0.697989 0.877194 
0.000549 0.020356 0.408032 0.408032 
0.245308 0.976592 0.612415 0.976592 
0.162938 0.939756 0.844356 0.939756 
0.790338 0.162389 0.256417 0.790338 
0.356883 0.444594 0.983764 0.983764 
0.116581 0.637715 0.632191 0.637715 
0.304971 0.773461 0.891812 0.891812 
0.221137 0.817774 0.274972 0.817774 
0.434828 0.049654 0.979827 0.979827 
0.118473 0.065188 0.878323 0.878323 
0.504196 0.406293 0.629749 0.629749 
0.465804 0.814814 0.918912 0.918912 
0.225867 0.111209 0.819361 0.819361 
0.187780 0.698721 0.281686 0.698721 
0.892727 0.692038 0.746940 0.892727 
0.101688 0.671316 0.884762 0.884762 
0.002686 0.061129 0.456679 0.456679 
0.542467 0.134251 0.304453 0.542467 
0.883847 0.640675 0.463332 0.883847 
0.987518 0.061403 0.400311 0.987518 
0.319224 0.487533 0.377422 0.487533 
0.681814 0.123966 0.940062 0.940062 
0.172094 0.418439 0.530137 0.530137 
0.263039 0.815394 0.224586 0.815394 
0.010712 0.134800 0.598407 0.598407 
0.386364 0.576342 0.713095 0.713095 
0.733421 0.347880 0.229835 0.733421 
0.349528 0.919828 0.647877 0.919828 
0.193609 0.903653 0.667745 0.903653 
0.717887 0.556047 0.679525 0.717887 
0.824824 0.907773 0.376141 0.907773 
0.949309 0.517533 0.491714 0.949309 
0.265603 0.850856 0.664785 0.850856 
0.019318 0.284005 0.426466 0.426466 
0.984649 0.733085 0.314035 0.984649 
0.046022 0.907590 0.108890 0.907590 
0.905637 0.189550 0.200079 0.905637 
0.915067 0.137486 0.072359 0.915067 
0.032441 0.615101 0.919736 0.919736 
0.904630 0.545335 0.383435 0.904630 
0.073916 0.289224 0.415509 0.415509 
0.310526 0.649892 0.266884 0.649892 
0.069094 0.501328 0.600696 0.600696 
0.071139 0.042299 0.730644 0.730644 
0.011933 0.675436 0.984222 0.984222 
0.392499 0.510910 0.190893 0.510910 
0.476669 0.495499 0.295663 0.495499 
0.373089 0.166356 0.097018 0.373089 
0.242409 0.030091 0.110416 0.242409 
0.629048 0.566515 0.556597 0.629048 
0.918485 0.857662 0.474593 0.918485 
0.919065 0.841578 0.960387 0.960387 
0.569231 0.191321 0.529862 0.569231 
0.769402 0.818903 0.607349 0.818903 
0.339091 0.004028 0.138676 0.339091 
0.098910 0.148198 0.329691 0.329691 
0.077609 0.153508 0.509293 0.509293 
0.844081 0.426496 0.117832 0.844081 
0.964385 0.507187 0.820490 0.964385 
0.583850 0.322916 0.745323 0.745323 
0.134037 0.067263 0.846828 0.846828 
0.164830 0.704001 0.393963 0.704001 
0.301401 0.095798 0.583605 0.583605 
0.326212 0.758476 0.278756 0.758476 
0.386212 0.239540 0.871822 0.871822 
0.324717 0.122349 0.272896 0.324717 
0.138462 0.654988 0.023103 0.654988 
0.559679 0.003937 0.532792 0.559679 
0.763115 0.133396 0.444868 0.763115 
0.197974 0.308786 0.123020 0.308786 
0.545183 0.225898 0.265175 0.545183 
0.799127 0.764702 0.641469 0.799127 
0.474868 0.368267 0.957823 0.957823 
0.940184 0.046724 0.844081 0.940184 
0.872402 0.006104 0.967284 0.967284 
0.840724 0.902280 0.270028 0.902280 
0.013001 0.719779 0.333750 0.719779 
0.988006 0.275887 0.866848 0.988006 
0.752129 0.349376 0.318125 0.752129 
0.761803 0.434462 0.615070 0.761803 
0.150182 0.119785 0.027009 0.150182 
0.059481 0.092166 0.153539 0.153539 
0.097751 0.765679 0.037721 0.765679 
0.921049 0.535417 0.404340 0.921049 
0.940428 0.656453 0.023225 0.940428 
0.153966 0.747826 0.197607 0.747826 
0.103854 0.921323 0.377270 0.921323 
0.958373 0.535386 0.896878 0.958373 
0.718863 0.574175 0.839229 0.839229 
0.551897 0.651265 0.023652 0.651265 
0.246223 0.638752 0.119236 0.638752 
0.794855 0.920988 0.882931 0.920988 
0.101962 0.273537 0.523087 0.523087 
0.815088 0.367199 0.187628 0.815088 
0.281991 0.896786 0.577349 0.896786 
0.632954 0.335002 0.684072 0.684072 
0.987457 0.311472 0.654195 0.987457 
0.786493 0.616596 0.776696 0.786493 
0.249458 0.830409 0.596576 0.830409 
0.956298 0.576525 0.153081 0.956298 
0.554277 0.401105 0.343089 0.554277 
0.590442 0.276589 0.409192 0.590442 
0.468215 0.730888 0.553117 0.730888 
0.529710 0.600909 0.674001 0.674001 
0.262642 0.411786 0.231666 0.411786 
0.632435 0.380718 0.234809 0.632435 
0.539079 0.045686 0.354472 0.539079 
0.399426 0.519669 0.162084 0.519669 
0.854030 0.369213 0.492996 0.854030 
0.599200 0.118595 0.934507 0.934507 
0.344127 0.378674 0.439344 0.439344 
0.892819 0.600665 0.063906 0.892819 
0.351085 0.455214 0.831446 0.831446 
0.458815 0.836238 0.720389 0.836238 
0.046693 0.489761 0.777764 0.777764 
0.618488 0.267953 0.357219 0.618488 
0.057833 0.007935 0.482559 0.482559 
0.460524 0.035768 0.335856 0.460524 
0.091372 0.295236 0.870846 0.870846 
0.466353 0.101840 0.551042 0.551042 
0.559435 0.521805 0.213233 0.559435 
0.134831 0.375683 0.055605 0.375683 
0.204016 0.867611 0.751122 0.867611 
0.607562 0.838984 0.685690 0.838984 
0.722343 0.647420 0.321543 0.722343 
0.293527 0.670705 0.685568 0.685568 
0.391644 0.435652 0.982330 0.982330 
0.494491 0.372082 0.332682 0.494491 
0.694266 0.191626 0.636860 0.694266 
0.029603 0.891720 0.562792 0.891720 
0.942625 0.384350 0.659383 0.942625 
0.860805 0.750298 0.594806 0.860805 
0.904202 0.117618 0.519761 0.904202 
0.717399 0.165929 0.555803 0.717399 
0.426527 0.255013 0.408551 0.426527 
0.721366 0.178899 0.106082 0.721366 
0.062258 0.544786 0.862087 0.862087 
0.012299 0.776849 0.064180 0.776849 
0.694174 0.745109 0.387310 0.745109 
0.372326 0.019501 0.031800 0.372326 
0.160009 0.748741 0.086917 0.748741 
0.851192 0.164068 0.018891 0.851192 
0.877682 0.708396 0.284341 0.877682 
0.391125 0.789911 0.068514 0.789911 
0.470077 0.161351 0.148625 0.470077 
0.452010 0.923673 0.882077 0.923673 
0.390301 0.154851 0.319620 0.390301 
0.636341 0.164190 0.444014 0.636341 
0.546464 0.370800 0.532823 0.546464 
0.314097 0.807733 0.647114 0.807733 
0.926725 0.250832 0.244423 0.926725 
0.247902 0.972686 0.917295 0.972686 
0.224342 0.121403 0.256325 0.256325 
0.217902 0.724754 0.838679 0.838679 
0.462691 0.318766 0.341136 0.462691 
0.646931 0.201910 0.778619 0.778619 
0.620197 0.313852 0.867244 0.867244 
0.225257 0.739433 0.512680 0.739433 
0.255318 0.837458 0.423566 0.837458 
0.535844 0.994781 0.849574 0.994781 
0.131657 0.005005 0.444868 0.444868 
0.679128 0.072695 0.256264 0.679128 
0.842952 0.441877 0.836604 0.842952 
0.898251 0.650258 0.482925 0.898251 
0.437788 0.408032 0.599872 0.599872 
0.203803 0.101749 0.187872 0.203803 
0.045076 0.923338 0.456526 0.923338 
0.999084 0.623768 0.562700 0.999084 
0.498733 0.892300 0.474075 0.892300 
0.704825 0.360057 0.957183 0.957183 
0.962676 0.229255 0.690786 0.962676 
0.384442 0.526811 0.504196 0.526811 
0.555956 0.983398 0.740562 0.983398 
0.368908 0.537309 0.745018 0.745018 
0.977752 0.463485 0.478072 0.977752 
0.881771 0.127232 0.253945 0.881771 
0.132145 0.363231 0.603687 0.603687 
0.664083 0.479446 0.263588 0.664083 
0.753594 0.886044 0.288400 0.886044 
0.599628 0.349132 0.289712 0.599628 
0.031281 0.869991 0.799036 0.869991 
0.339640 0.188665 0.756310 0.756310 
0.234809 0.913083 0.122990 0.913083 
0.928007 0.272774 0.620533 0.928007 
0.338603 0.498001 0.593463 0.593463 
0.426099 0.823450 0.997833 0.997833 
0.647267 0.117191 0.514298 0.647267 
0.537980 0.134800 0.786706 0.786706 
0.420484 0.397931 0.785089 0.785089 
0.235206 0.698416 0.294015 0.698416 
0.498001 0.227149 0.526048 0.526048 
0.381970 0.327982 0.859767 0.859767 
0.924680 0.876644 0.703207 0.924680 
0.360027 0.284555 0.482101 0.482101 
0.575396 0.127903 0.753197 0.753197 
0.693655 0.401410 0.442457 0.693655 
0.780145 0.397290 0.208411 0.780145 
0.674764 0.209082 0.930448 0.930448 
0.948973 0.860775 0.321970 0.948973 
0.987854 0.060396 0.668874 0.987854 
0.197028 0.579241 0.692618 0.692618 
0.334941 0.255440 0.538713 0.538713 
0.969604 0.623218 0.889889 0.969604 
0.060701 0.166540 0.204230 0.204230 
0.666890 0.198126 0.078860 0.666890 
0.777367 0.363323 0.737846 0.777367 
0.269295 0.769036 0.645589 0.769036 
0.989685 0.737632 0.245125 0.989685 
0.962340 0.185827 0.821558 0.962340 
0.720054 0.628651 0.489944 0.720054 
0.761498 0.808222 0.309061 0.808222 
0.133366 0.947783 0.519333 0.947783 
0.137364 0.630543 0.906186 0.906186 
0.162206 0.303629 0.288461 0.303629 
0.640706 0.406995 0.131565 0.640706 
0.131657 0.127232 0.285836 0.285836 
0.527207 0.776574 0.849696 0.849696 
0.384411 0.796747 0.158025 0.796747 
0.382733 0.387951 0.895596 0.895596 
0.905759 0.762658 0.334941 0.905759 
0.748253 0.024567 0.700125 0.748253 
0.948454 0.672658 0.654592 0.948454 
0.744743 0.729789 0.914792 0.914792 
0.657949 0.496811 0.988220 0.988220 
0.698264 0.931486 0.036805 0.931486 
0.697287 0.652333 0.865291 0.865291 
0.765007 0.567522 0.034150 0.765007 
0.871975 0.128758 0.098392 0.871975 
0.556169 0.210364 0.970428 0.970428 
0.755181 0.612964 0.408490 0.755181 
0.763115 0.192389 0.629933 0.763115 
0.312662 0.613910 0.049532 0.613910 
0.782189 0.730674 0.142735 0.782189 
0.527696 0.587970 0.433882 0.587970 
0.339885 0.051973 0.609577 0.609577 
0.026154 0.063723 0.756951 0.756951 
0.117740 0.517960 0.726890 0.726890 
0.701590 0.767083 0.622395 0.767083 
0.377422 0.749992 0.411817 0.749992 
0.339915 0.746117 0.667135 0.746117 
0.585589 0.754173 0.427198 0.754173 
0.244850 0.496231 0.186163 0.496231 
0.039033 0.046419 0.006592 0.046419 
0.862545 0.085086 0.757866 0.862545 
0.489639 0.777459 0.479263 0.777459 
0.406781 0.277627 0.868618 0.868618 
0.769341 0.857601 0.895199 0.895199 
0.483902 0.661000 0.538163 0.661000 
0.415143 0.082095 0.649953 0.649953 
0.717887 0.769707 0.944395 0.944395 
0.294107 0.255959 0.109989 0.294107 
0.375164 0.210425 0.048341 0.375164 
0.228492 0.318857 0.237342 0.318857 
0.989929 0.787194 0.219367 0.989929 
0.620502 0.470321 0.214789 0.620502 
0.988739 0.626179 0.859981 0.988739 
0.077425 0.294565 0.070772 0.294565 
0.315897 0.300974 0.030763 0.315897 
0.036744 0.885647 0.304514 0.885647 
0.058199 0.957335 0.075747 0.957335 
0.390942 0.972350 0.510880 0.972350 
0.070101 0.438307 0.246986 0.438307 
0.112522 0.043184 0.005402 0.112522 
0.598529 0.409192 0.329783 0.598529 
0.879177 0.471572 0.449446 0.879177 
0.908078 0.482620 0.267647 0.908078 
0.698599 0.640522 0.474929 0.698599 
0.905850 0.343364 0.787317 0.905850 
0.533616 0.067904 0.309580 0.533616 
0.766533 0.873592 0.023682 0.873592 
0.927091 0.531358 0.401807 0.927091 
0.557482 0.277627 0.144871 0.557482 
0.626942 0.193243 0.045686 0.626942 
0.863552 0.207190 0.977264 0.977264 
0.211249 0.725730 0.006012 0.725730 
0.412122 0.886135 0.630299 0.886135 
0.713157 0.435682 0.143315 0.713157 
0.698325 0.235603 0.121738 0.698325 
0.245766 0.389843 0.038759 0.389843 
0.609699 0.999115 0.002533 0.999115 
0.627430 0.539659 0.619312 0.627430 
0.051424 0.867306 0.981842 0.981842 
0.006409 0.846278 0.782556 0.846278 
0.571276 0.603168 0.551927 0.603168 
0.486190 0.405744 0.021760 0.486190 
0.984619 0.166936 0.613422 0.984619 
0.750298 0.573748 0.051027 0.750298 
0.999329 0.841151 0.099979 0.999329 
0.687216 0.090854 0.430067 0.687216 
0.840907 0.355510 0.603656 0.840907 
0.015656 0.207282 0.189245 0.207282 
0.877438 0.012055 0.999542 0.999542 
0.909421 0.808130 0.454756 0.909421 
0.244514 0.810175 0.070956 0.810175 
0.622211 0.538163 0.073366 0.622211 
0.470473 0.571337 0.134526 0.571337 
0.112980 0.926969 0.237678 0.926969 
0.101047 0.064364 0.665029 0.665029 
0.670705 0.513871 0.110904 0.670705 
0.324656 0.130436 0.920347 0.920347 
0.539415 0.972991 0.452010 0.972991 
0.597247 0.807855 0.566698 0.807855 
0.543229 0.238136 0.240577 0.543229 
0.267342 0.457259 0.303446 0.457259 
0.711386 0.628040 0.301981 0.711386 
0.201086 0.886532 0.488174 0.886532 
0.903134 0.971038 0.932340 0.971038 
0.407178 0.475845 0.761650 0.761650 
0.432844 0.730308 0.523301 0.730308 
0.661885 0.302591 0.672842 0.672842 
0.694998 0.128758 0.187353 0.694998 
0.134037 0.266488 0.303934 0.303934 
0.789056 0.274148 0.382733 0.789056 
0.010102 0.214515 0.895383 0.895383 
0.144597 0.283883 0.538224 0.538224 
0.119083 0.065828 0.470656 0.470656 
0.146367 0.410199 0.678396 0.678396 
0.557573 0.936979 0.461654 0.936979 
0.759087 0.165105 0.048524 0.759087 
0.314707 0.266640 0.333323 0.333323 
0.152562 0.445387 0.739647 0.739647 
0.897275 0.940916 0.208869 0.940916 
0.326762 0.657521 0.313364 0.657521 
0.954558 0.418012 0.494705 0.954558 
0.736625 0.842799 0.427076 0.842799 
0.903470 0.853542 0.505417 0.903470 
0.917203 0.802301 0.458876 0.917203 
0.553484 0.225257 0.088839 0.553484 
0.108646 0.221809 0.132511 0.221809 
0.731681 0.458296 0.250954 0.731681 
0.881252 0.796991 0.142521 0.881252 
0.907682 0.549974 0.781030 0.907682 
0.760216 0.358104 0.779107 0.779107 
0.818720 0.694906 0.876431 0.876431 
0.850948 0.995361 0.553087 0.995361 
0.094516 0.409925 0.767785 0.767785 
0.463912 0.183538 0.821131 0.821131 
0.882534 0.659261 0.343913 0.882534 
0.739677 0.907376 0.410504 0.907376 
0.472640 0.979278 0.776910 0.979278 
0.273782 0.786248 0.244209 0.786248 
0.922422 0.603595 0.146886 0.922422 
0.741966 0.199347 0.966002 0.966002 
0.681967 0.588244 0.067385 0.681967 
0.524979 0.410627 0.565203 0.565203 
0.218909 0.936369 0.309976 0.936369 
0.333689 0.693777 0.001984 0.693777 
0.643574 0.723472 0.429548 0.723472 
0.834010 0.457289 0.832209 0.834010 
0.333750 0.222236 0.389111 0.389111 
0.271920 0.369396 0.832331 0.832331 
0.559923 0.027741 0.184912 0.559923 
0.098514 0.483139 0.624561 0.624561 
0.109989 0.182195 0.471450 0.471450 
0.594989 0.361248 0.301859 0.594989 
0.914609 0.300150 0.186285 0.914609 
0.497513 0.201300 0.052828 0.497513 
0.671896 0.693442 0.175359 0.693442 
0.622456 0.960601 0.786859 0.960601 
0.472549 0.496048 0.817682 0.817682 
0.491165 0.481155 0.758934 0.758934 
0.424909 0.789361 0.650533 0.789361 
0.955168 0.614887 0.194769 0.955168 
0.279885 0.726951 0.994385 0.994385 
0.820948 0.348369 0.915891 0.915891 
0.055879 0.659688 0.577868 0.659688 
0.475173 0.927976 0.964354 0.964354 
0.664022 0.260689 0.162908 0.664022 
0.509537 0.984802 0.228065 0.984802 
0.532823 0.650380 0.169530 0.650380 
0.345836 0.659780 0.065523 0.659780 
0.233528 0.521378 0.301065 0.521378 
0.860927 0.728568 0.931089 0.931089 
0.104953 0.263619 0.168920 0.263619 
0.011719 0.726615 0.999603 0.999603 
0.878414 0.089267 0.917875 0.917875 
0.460280 0.074068 0.791772 0.791772 
0.302835 0.157842 0.850734 0.850734 
0.198675 0.200964 0.798944 0.798944 
0.769738 0.701041 0.053591 0.769738 
0.174108 0.671987 0.108188 0.671987 
0.938231 0.147801 0.020783 0.938231 
0.913816 0.311594 0.027314 0.913816 
0.359905 0.249397 0.279824 0.359905 
0.150060 0.329112 0.709769 0.709769 
0.104099 0.204382 0.016327 0.204382 
0.445357 0.443525 0.779717 0.779717 
0.382611 0.783502 0.699301 0.783502 
0.817133 0.008637 0.957060 0.957060 
0.174780 0.454817 0.705771 0.705771 
0.362957 0.138035 0.682333 0.682333 
0.852687 0.508621 0.946074 0.946074 
0.885525 0.829981 0.741874 0.885525 
0.805780 0.182531 0.488693 0.805780 
0.517472 0.092593 0.892666 0.892666 
0.066256 0.786370 0.185369 0.786370 
0.346629 0.068697 0.487350 0.487350 
0.933866 0.827235 0.296060 0.933866 
0.040895 0.160985 0.099368 0.160985 
0.600787 0.134495 0.113804 0.600787 
0.473251 0.156743 0.147801 0.473251 
0.777001 0.984893 0.590014 0.984893 
0.346660 0.353191 0.522477 0.522477 
0.314890 0.227180 0.959166 0.959166 
0.819300 0.682241 0.208869 0.819300 
